playerID,GP,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,note,year
adamsmi01,78,2795,1408,58,252,310,594,145,9,212,162,1233,485,360,313,386,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
anderke01,64,1086,450,38,89,127,203,67,9,97,68,480,187,98,73,13,3,3,0,24,8,1,2,3,3,1,0,1,1,9,3,2,2,0,0,,1991
anderwi01,57,1889,744,62,238,300,302,54,51,140,151,685,312,138,107,56,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
baglejo01,73,1742,524,38,123,161,480,57,4,148,123,506,223,95,68,42,10,10,0,308,111,8,19,27,85,9,1,35,17,95,42,37,26,4,1,,1991
bennewi01,52,831,193,62,99,161,38,19,9,33,121,209,79,50,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
bennewi01,2,2,2,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
blankla01,43,189,64,9,13,22,19,14,1,14,26,55,25,11,8,16,6,1,0,10,2,0,1,1,3,3,0,1,2,2,1,0,0,0,0,,1991
bowiesa01,71,2179,1062,203,375,578,186,41,120,150,212,947,421,280,212,25,8,4,0,112,37,8,11,19,9,3,3,5,19,33,14,12,8,2,1,,1991
brownde01,31,883,363,15,64,79,164,33,7,59,74,350,149,78,60,22,5,6,0,120,48,3,9,12,31,1,4,7,16,44,22,6,4,3,0,,1991
burttst01,31,356,187,10,24,34,59,16,4,33,58,160,74,54,38,6,1,8,0,104,50,3,9,12,14,5,0,8,18,38,16,21,18,2,0,,1991
chapmre01,21,545,260,9,45,54,86,14,8,42,47,240,108,53,36,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
chapmre01,1,22,10,1,3,4,3,1,0,3,4,12,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
connele01,81,1420,287,63,121,184,294,97,10,79,86,239,103,115,81,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
davisda01,64,1301,395,158,252,410,30,27,74,49,191,279,154,152,87,1,0,3,0,69,8,5,14,19,2,0,5,1,8,10,4,0,0,0,0,,1991
dawkijo01,82,2815,988,42,185,227,567,89,5,183,158,902,394,186,164,101,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
donalja01,44,994,273,97,173,270,31,8,44,41,86,227,107,84,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
donalja01,14,81,12,2,17,19,2,0,5,7,17,18,5,2,2,0,0,2,0,11,4,0,4,4,0,0,1,2,2,2,2,0,0,0,0,,1991
duckwke01,82,2222,880,151,346,497,99,38,37,143,264,786,362,226,156,3,0,21,0,647,249,40,77,117,41,11,12,45,76,216,107,53,35,0,0,,1991
eacklle01,65,1463,856,39,139,178,125,47,7,75,145,759,355,187,139,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
ehlocr01,63,2016,776,94,213,307,238,78,22,104,150,684,310,123,87,167,69,17,0,552,163,22,55,77,77,21,5,18,40,152,63,21,16,51,21,,1991
eliema01,79,1677,620,69,158,227,174,68,15,83,159,424,221,182,155,70,23,4,0,80,50,11,11,22,10,5,0,6,11,36,23,3,2,2,2,,1991
grantga01,78,2049,609,34,150,184,538,138,14,187,181,595,275,54,44,51,15,5,0,77,22,0,4,4,18,3,2,8,10,21,10,2,2,2,0,,1991
harpero01,82,3144,1495,120,327,447,417,152,72,252,199,1292,569,398,293,211,64,5,0,206,90,10,22,32,23,5,4,15,13,87,39,14,11,9,1,,1991
jacksja01,5,54,26,5,5,10,3,2,0,4,7,23,11,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
kimblbo01,34,277,112,13,19,32,17,10,6,15,37,111,44,31,20,13,4,3,0,5,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,,1991
kingal01,6,59,31,1,10,11,5,3,0,2,7,30,11,8,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
krystla01,79,1848,714,131,298,429,114,54,12,115,218,660,293,169,128,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
leverfa01,31,884,347,56,105,161,107,46,12,36,73,349,135,80,60,52,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
masonan01,82,2198,573,216,357,573,106,46,20,101,229,399,203,260,167,0,0,12,0,288,60,28,48,76,10,2,8,11,34,43,19,28,22,0,0,,1991
mckeyde01,52,1757,777,95,173,268,120,61,47,114,142,604,285,222,188,50,19,9,0,315,147,17,27,44,24,7,12,22,37,99,52,45,38,16,5,,1991
oaklech01,82,2309,506,256,444,700,133,67,15,123,258,402,210,117,86,3,0,12,0,354,64,44,64,108,8,8,5,15,36,58,22,27,20,0,0,,1991
olivebr01,34,279,81,10,20,30,20,10,2,24,33,100,33,22,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
packro01,72,894,332,32,65,97,140,40,4,92,101,272,115,127,102,10,0,14,0,52,11,2,4,6,7,5,1,3,10,18,4,4,3,0,0,,1991
perryel01,10,66,13,2,5,7,14,9,1,13,10,15,6,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
perryel01,40,371,113,12,20,32,64,25,2,37,26,114,43,39,26,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
peterji01,27,169,43,12,33,45,9,5,6,5,35,40,18,10,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
richapo01,82,2922,1350,91,210,301,685,119,25,204,152,1261,587,178,123,155,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
riverdo01,59,1657,641,23,124,147,233,111,19,92,166,533,226,196,163,92,26,5,0,187,76,4,15,19,21,6,0,3,16,56,25,27,22,8,4,,1991
robinda01,68,2564,1578,261,568,829,181,158,305,182,219,1074,592,561,393,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
sellebr01,43,226,102,15,27,42,14,1,10,15,20,88,41,26,20,1,0,2,0,13,6,0,0,0,2,0,2,0,0,4,2,2,2,0,0,,1991
smithto02,63,820,275,31,45,76,109,39,8,50,91,283,113,75,49,11,0,4,0,40,7,1,1,2,5,4,0,3,5,10,3,2,1,2,0,,1991
smitsri01,74,1772,1024,124,293,417,116,29,100,130,231,855,436,193,152,2,0,3,0,28,10,3,3,6,0,2,1,3,7,11,4,2,2,0,0,,1991
stewala01,76,2229,794,186,263,449,120,51,44,112,225,590,303,233,188,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
thompbi01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1991
willisc01,63,690,214,90,157,247,50,13,36,35,122,172,83,74,48,3,0,22,0,321,88,33,62,95,7,6,18,15,65,70,34,28,20,1,0,,1991
adamsmi01,70,2499,1035,52,188,240,526,100,4,175,146,831,365,277,237,212,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992
anderke01,55,2010,927,51,175,226,449,96,11,153,140,850,370,232,180,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992
anderwi01,38,560,183,7,50,57,79,14,6,44,52,186,80,28,22,8,1,10,0,219,95,4,19,23,28,9,2,12,23,82,37,17,15,11,6,,1992
baglejo01,10,97,23,1,6,7,20,2,0,17,11,25,9,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992
blankla01,61,642,161,18,50,68,72,16,5,31,61,150,65,32,20,43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992
bondwa01,74,1578,590,52,144,196,122,75,18,112,223,565,227,167,129,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992
bowiesa01,79,2092,717,158,398,556,127,32,128,120,226,638,287,181,141,6,2,3,0,71,10,2,10,12,2,6,1,4,9,9,4,2,2,0,0,,1992
brownde01,80,2254,874,45,201,246,461,138,32,136,203,701,328,242,192,82,26,4,0,133,45,2,4,6,15,2,4,6,11,41,15,14,14,7,1,,1992
burttst01,4,35,29,2,1,3,6,2,0,4,5,26,10,10,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992
chapmre01,60,1300,749,19,69,88,116,38,10,79,119,602,287,163,132,116,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992
connele01,31,422,74,16,33,49,65,34,4,21,39,62,28,19,18,0,0,5,0,64,21,3,4,7,10,3,1,0,5,12,9,2,2,1,1,,1992
davisda01,82,2264,727,291,432,723,69,63,148,79,274,535,304,225,119,0,0,4,0,117,17,4,28,32,4,4,4,3,15,12,8,4,1,0,0,,1992
dawkijo01,74,1598,655,33,103,136,339,80,4,121,91,590,258,142,113,84,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992
donalja01,6,94,21,6,23,29,1,1,7,4,13,14,8,9,5,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1992
duckwke01,74,1762,729,118,269,387,70,45,39,87,222,688,301,174,127,2,0,4,0,58,18,4,9,13,3,0,1,6,12,21,7,4,4,0,0,,1992
ehlocr01,82,2559,949,113,290,403,254,104,22,124,170,785,385,120,86,244,93,9,0,289,98,10,21,31,25,12,4,17,19,91,38,15,12,26,10,,1992
eliema01,82,1757,708,59,157,216,177,74,20,89,145,524,240,214,183,129,45,4,0,52,20,2,4,6,4,2,1,5,1,10,5,9,8,2,2,,1992
grantga01,74,1624,486,27,112,139,353,106,9,129,168,476,210,74,55,42,11,5,0,101,21,1,1,2,23,3,0,7,13,31,10,2,1,0,0,,1992
greenli01,52,626,235,11,23,34,116,23,4,42,70,198,87,96,60,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992
harpero01,80,2970,1443,117,308,425,360,177,73,222,212,1203,542,399,307,186,52,5,0,174,90,4,16,20,16,15,10,11,7,78,37,17,11,10,5,,1992
jacksja01,34,350,131,19,20,39,35,19,5,17,45,128,53,27,23,5,2,4,0,28,10,4,1,5,2,2,0,3,6,13,5,0,0,1,0,,1992
johnsfr01,77,1122,332,41,72,113,186,60,8,80,111,312,136,76,59,12,1,22,0,172,70,3,8,11,17,6,0,7,26,50,22,29,25,3,1,,1992
kimblbo01,9,55,33,3,8,11,5,1,0,6,10,33,14,8,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992
krystla01,71,1362,513,74,205,279,68,42,13,62,181,425,198,147,117,1,0,1,0,8,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,,1992
masonan01,81,2482,831,231,409,640,170,43,19,137,240,629,316,292,199,0,0,15,0,510,187,55,54,109,41,10,6,23,50,122,72,68,43,0,0,,1992
mckeyde01,77,2439,1034,121,206,327,197,105,58,152,208,780,387,297,220,112,40,19,0,647,214,51,47,98,71,12,17,36,51,158,83,69,46,5,2,,1992
oaklech01,82,2230,565,288,420,708,126,85,15,124,289,431,219,176,127,1,0,15,0,507,166,71,94,165,17,16,2,36,51,131,63,55,40,0,0,,1992
packro01,77,1579,810,52,108,160,335,81,10,185,182,606,285,311,239,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992
richapo01,74,2396,769,63,204,267,573,94,12,167,132,703,337,124,92,29,3,4,0,95,17,1,10,11,23,2,0,6,7,15,6,6,4,1,1,,1992
riverdo01,77,1886,604,26,166,192,405,123,9,114,215,494,216,162,133,123,39,15,0,458,153,6,33,39,86,29,1,30,44,106,48,60,46,31,11,,1992
robinda01,82,3211,1916,229,727,956,301,127,264,241,239,1348,676,766,561,17,3,10,0,421,231,29,97,126,40,10,36,25,39,170,79,110,73,1,0,,1992
sellebr01,54,533,135,27,56,83,46,6,11,27,40,130,49,39,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992
smithto02,55,752,330,46,41,87,63,50,7,40,72,275,133,82,62,11,2,5,0,73,34,5,3,8,2,1,1,3,14,25,13,9,6,4,2,,1992
smitsri01,81,2072,1155,126,306,432,121,27,75,147,285,1017,494,228,167,0,0,4,0,143,90,13,19,32,7,5,4,8,18,64,37,22,16,1,0,,1992
sprewla01,77,2741,1182,79,192,271,295,126,49,203,166,968,449,283,211,198,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992
stewala01,81,1823,796,154,229,383,146,47,29,153,191,564,306,253,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992
willisc01,71,1369,422,168,283,451,68,55,66,73,230,356,166,126,90,7,0,19,0,395,104,40,71,111,26,7,17,24,58,87,44,29,16,2,0,,1992
adamsmi01,70,2337,849,37,146,183,480,96,6,167,140,698,285,270,224,191,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
anderke01,82,3135,1538,89,233,322,784,158,15,266,201,1381,576,423,346,132,40,4,0,181,63,2,10,12,27,9,0,9,11,54,19,33,22,10,3,,1993
anderwi01,80,2488,955,68,174,242,347,71,46,153,187,837,394,171,145,68,22,4,0,106,33,3,5,8,12,5,2,4,7,37,14,7,4,1,1,,1993
baglejo01,3,13,2,0,1,1,3,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
bondwa01,56,559,176,20,41,61,31,16,12,17,90,156,63,40,31,54,19,4,0,13,1,0,1,1,0,1,0,0,4,2,0,2,1,1,0,,1993
bowiesa01,25,556,223,27,104,131,47,4,28,43,65,172,75,83,72,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
brownde01,77,2867,1192,63,237,300,347,156,47,126,207,1021,490,219,182,96,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
chapmre01,60,2025,1094,57,89,146,185,59,8,117,83,865,431,206,168,165,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
connele01,11,169,31,10,14,24,31,14,1,9,12,38,14,6,3,3,0,6,0,22,6,1,3,4,0,1,0,0,2,5,2,2,2,0,0,,1993
davisda01,66,2292,771,280,438,718,100,48,106,102,214,582,308,294,155,1,0,16,0,578,123,63,96,159,11,18,17,30,52,106,56,36,11,1,0,,1993
dawkijo01,72,1343,475,28,95,123,263,63,5,111,74,423,177,100,84,105,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
deherte01,64,759,342,25,43,68,78,28,3,61,69,342,129,81,61,57,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
duckwke01,69,1485,456,103,222,325,56,37,35,101,223,441,184,132,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
ehlocr01,82,2147,821,71,208,279,273,136,26,130,161,708,316,154,112,221,77,11,0,317,125,11,19,30,40,11,0,13,32,118,50,24,17,23,8,,1993
eliema01,67,1606,626,28,153,181,208,50,8,109,124,466,208,179,154,167,56,23,0,382,134,9,31,40,38,8,3,21,30,106,42,47,40,32,10,,1993
grahagr01,70,889,338,21,65,86,66,61,4,65,54,305,122,110,92,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
grantga01,78,1533,588,42,100,142,291,119,12,136,139,563,253,76,65,62,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
greenli01,29,126,73,6,6,12,9,6,1,13,16,57,22,37,28,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
harpero01,75,2856,1508,129,331,460,344,144,54,242,167,1335,569,418,299,236,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
jacksja01,29,187,80,6,11,17,27,4,2,14,20,87,34,14,12,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
johnser02,45,280,117,48,70,118,7,10,22,24,45,106,44,46,29,0,0,2,0,8,0,0,4,4,0,0,0,1,1,1,0,0,0,0,0,,1993
johnsfr01,70,875,324,29,53,82,148,41,1,65,120,299,134,69,54,12,2,7,0,46,3,2,2,4,5,2,0,3,6,12,1,2,1,2,0,,1993
krystla01,34,682,173,38,85,123,35,14,4,29,74,148,71,39,31,1,0,3,0,92,18,7,18,25,9,3,2,2,10,18,7,4,4,0,0,,1993
leverfa01,81,1947,555,83,200,283,213,159,15,88,155,557,227,98,75,74,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
masonan01,73,1903,528,158,269,427,151,31,9,107,190,433,206,161,116,1,0,25,0,660,189,53,93,146,46,15,5,36,66,137,67,77,55,0,0,,1993
mckeyde01,76,2613,911,129,273,402,327,111,49,228,248,710,355,254,192,31,9,16,0,587,155,32,66,98,67,26,9,40,59,142,58,47,31,24,8,,1993
oaklech01,82,2932,969,349,616,965,218,110,18,193,293,760,363,313,243,3,0,25,0,992,329,116,176,292,59,35,5,65,87,262,125,102,79,0,0,,1993
outlabo01,37,871,257,81,131,212,36,36,37,31,94,167,98,103,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
packro01,66,1382,631,25,98,123,356,81,9,204,147,503,223,236,179,29,6,12,0,332,141,5,23,28,51,18,6,46,41,118,48,55,39,20,6,,1993
perryel01,27,432,105,12,27,39,125,25,1,43,36,113,42,28,21,3,0,4,0,13,2,0,0,0,1,1,0,1,2,7,1,0,0,0,0,,1993
richapo01,37,1022,370,28,82,110,237,32,3,88,78,354,160,77,47,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
rideris01,79,2415,1313,118,197,315,202,54,28,218,194,1115,522,265,215,150,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
riverdo01,19,499,143,4,35,39,100,25,5,29,44,127,55,22,14,52,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
robinda01,80,3241,2383,241,614,855,381,139,265,253,228,1658,840,925,693,29,10,4,0,146,80,13,27,40,14,3,10,9,14,73,30,27,20,1,0,,1993
smithto02,73,1617,645,106,89,195,148,59,14,76,128,617,272,119,85,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
smitsri01,78,2113,1224,135,348,483,156,49,82,151,281,923,493,300,238,1,0,16,0,450,256,23,61,84,31,10,9,43,64,218,103,62,50,0,0,,1993
sprewla01,82,3533,1720,80,321,401,385,180,76,226,158,1417,613,456,353,391,141,3,0,122,68,1,8,9,21,2,3,9,15,60,26,12,8,23,8,,1993
stewala01,3,35,13,1,6,7,2,2,1,2,4,8,3,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1993
willisc01,38,638,289,69,112,181,39,16,21,44,112,236,114,98,60,5,1,10,0,151,63,15,24,39,7,7,3,9,23,57,24,21,15,0,0,,1993
adamsmi01,29,443,188,6,23,29,95,23,1,26,41,148,67,30,25,81,29,1,0,11,4,0,1,1,2,0,0,0,0,5,2,0,0,2,0,,1994
anderke01,72,2689,1267,73,177,250,680,103,14,225,184,1031,411,414,348,294,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
anderwi01,38,556,185,15,40,55,52,26,10,38,71,162,76,41,30,19,3,11,0,97,20,5,7,12,10,5,0,8,12,20,9,3,2,1,0,,1994
bondwa01,5,51,10,1,4,5,7,1,0,3,10,12,3,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
bondwa01,18,239,97,7,20,27,17,5,4,14,37,72,36,16,11,37,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
bowiesa01,67,1225,306,72,216,288,118,21,80,91,182,267,118,89,68,11,2,10,0,135,21,13,20,33,3,1,9,6,25,30,8,5,5,0,0,,1994
brownde01,79,2792,1236,63,186,249,301,110,49,146,181,977,437,277,236,327,126,4,0,172,75,6,14,20,19,5,1,7,13,62,26,16,14,26,9,,1994
caldwad01,7,30,5,1,9,10,0,1,0,1,6,4,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
chapmre01,45,1468,731,23,90,113,128,67,15,62,85,639,254,159,137,274,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
connele01,2,5,2,0,0,0,0,1,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
davisda01,74,2346,786,259,437,696,58,72,116,124,222,576,324,259,138,1,0,17,0,490,135,53,83,136,6,7,14,22,56,105,56,47,23,0,0,,1994
dawkijo01,50,1170,325,28,85,113,205,52,1,86,74,270,125,55,50,73,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
deherte01,80,1774,835,35,117,152,225,45,7,157,200,685,279,292,229,163,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
donalja01,43,613,110,19,88,107,14,6,28,22,66,74,44,31,22,0,0,5,0,76,14,3,6,9,0,0,3,2,8,6,5,4,4,0,0,,1994
duckwke01,40,818,283,65,130,195,20,21,24,59,110,267,118,70,45,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
eacklle01,54,898,395,33,62,95,72,19,2,53,88,326,143,126,91,41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
ehlocr01,49,1166,477,55,92,147,113,46,6,73,86,422,191,71,44,134,51,3,0,49,9,0,7,7,3,2,0,4,0,12,2,4,4,6,1,,1994
eliema01,81,1896,710,50,146,196,189,65,12,104,158,487,243,171,144,201,80,22,0,635,201,19,43,62,54,21,1,21,55,137,69,44,35,65,28,,1994
grahagr01,50,775,251,19,43,62,66,29,6,48,76,223,95,73,55,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
grantga01,33,470,205,8,27,35,93,29,3,44,66,166,78,55,45,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
harpero01,77,1536,530,51,129,180,157,97,27,100,132,491,209,131,81,110,31,6,0,40,12,2,4,6,4,3,1,1,6,14,6,0,0,2,0,,1994
howarju01,65,2348,1104,184,361,545,165,52,15,166,236,931,455,292,194,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
jacksja01,21,257,70,18,24,42,19,9,5,17,33,68,25,24,16,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
johnser02,64,907,199,101,188,289,16,17,67,54,163,192,85,46,29,1,0,4,0,54,14,8,13,21,0,1,4,1,16,14,4,6,6,0,0,,1994
krystla01,19,287,83,19,40,59,26,9,2,25,34,72,28,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
masonan01,77,2496,765,182,468,650,240,69,21,123,253,507,287,298,191,1,0,11,0,352,105,23,45,68,24,6,6,26,28,51,31,69,43,1,0,,1994
mckeyde01,81,2805,1075,125,269,394,276,125,49,168,260,833,411,297,221,89,32,17,0,592,217,29,52,81,64,17,11,36,65,174,76,62,54,35,11,,1994
oaklech01,50,1567,506,155,290,445,126,60,7,103,179,393,192,150,119,12,3,11,0,421,144,31,62,93,41,19,6,24,42,109,49,51,42,10,4,,1994
olivebr01,6,42,14,0,4,4,4,0,0,3,8,9,4,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
outlabo01,81,1655,422,121,192,313,84,90,151,78,227,325,170,186,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
packro01,42,1144,507,19,94,113,290,61,6,134,101,395,170,175,137,72,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
perryel01,82,1977,795,51,100,151,394,156,4,163,142,588,306,195,158,60,25,9,0,106,62,3,7,10,12,5,0,9,8,42,20,25,20,5,2,,1994
piatker01,81,1208,566,63,70,133,77,37,15,63,150,456,201,115,90,198,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
richapo01,80,2864,874,38,223,261,632,129,12,171,218,897,353,125,81,244,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
rideris01,75,2645,1532,90,159,249,245,69,23,232,194,1249,558,339,277,396,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
riverdo01,3,47,19,2,7,9,8,4,0,4,8,13,4,11,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
riverdo01,60,942,302,13,87,100,154,61,21,56,142,289,104,71,52,122,42,15,0,318,117,3,26,29,24,14,9,18,40,95,37,31,26,46,17,,1994
robinda01,81,3074,2238,234,643,877,236,134,262,233,230,1487,788,847,656,20,6,15,0,623,380,57,125,182,47,22,39,56,63,289,129,149,121,5,1,,1994
smithto02,61,1024,340,43,64,107,102,46,7,50,111,309,132,63,44,91,32,6,0,27,9,1,2,3,3,0,0,4,1,13,3,2,0,10,3,,1994
smitsri01,78,2381,1400,192,409,601,111,40,79,189,278,1060,558,377,284,2,0,17,0,546,341,32,87,119,34,5,14,34,73,232,127,107,86,1,1,,1994
sprewla01,69,2771,1420,58,198,256,279,112,46,230,108,1171,490,448,350,326,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
stewala01,40,346,102,28,39,67,18,16,9,16,52,89,41,30,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
wardch01,10,44,16,1,5,6,4,2,0,8,7,19,4,10,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
watsoja01,60,673,195,16,58,74,59,35,11,51,86,152,76,56,38,19,5,5,0,57,12,1,0,1,3,2,1,6,12,9,6,0,0,0,0,,1994
willisc01,77,1781,491,173,312,485,59,71,40,84,237,434,206,107,79,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994
adamsmi01,21,329,114,5,17,22,67,21,4,25,25,83,37,35,26,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1995
anderke01,31,1042,473,37,64,101,247,52,8,58,73,380,143,188,151,99,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1995
anderke01,38,1302,577,26,76,102,328,59,6,88,105,454,206,150,109,157,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1995
anderwi01,49,1564,606,35,151,186,149,58,51,119,171,527,232,132,113,95,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1995
anderwi01,27,496,136,13,47,60,48,17,8,24,59,133,56,31,19,25,5,4,0,64,21,2,7,9,1,4,0,6,10,22,7,7,6,6,1,,1995
